cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,dichtheid,vggev,vgtaak,vgboete,vgtrans,vggeweld,vgzeden,vgvermg,vgvermgng,vgvernoo,vgopium,vgverkeer,vgoverig,zvermg,zvermgng,zopium,zvernoo,zverkeer,zoverig,zgeweld,dum1120,dum21plus,lft2,rec4
6,1.9459101490000001,32.16569733,27.64015971,1.042049513,2,0,3,0,1,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,43.25568418,0
4,0.693147181,23.94236542,18.74918238,0.40183063399999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219.0470233,0
1,0.0,36.13689254,15.8891449,0.81172247,5,0,2,0,2,2,0,1,3,4,0,0,0,0,0,0,0,0,0,1,0,6.789725405,0
1,0.693147181,58.16016427,47.86584531,0.29755686600000003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.0416976,0
1,1.609437912,35.24435318,13.14778782,0.416156129,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12.23774964,1
1,0.0,72.71733025,72.71733025,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.2821119999999,0
1,1.609437912,21.28678987,14.25238279,0.7055910759999999,0,1,1,0,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,304.7054013,0
1,0.693147181,43.32194419,31.14579055,0.275489896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,20.97036856,0
1,0.0,60.74721452,60.74721452,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.20294169999994,0
1,1.791759469,32.12193224,18.84897274,0.591872259,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43.83327719,0
1,0.0,60.67077344,60.67077344,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.8446723999999,0
1,0.693147181,15.13823634,13.21299719,0.584681445,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,557.1661111000001,0
1,0.693147181,21.50034223,16.99931554,0.42636164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.2955458,0
7,0.0,39.79466119,28.6774172,1.5734708469999998,9,2,3,0,25,2,0,13,6,0,0,9,0,0,0,1,0,0,1,0,1,1.106827083,0
1,0.0,58.54620123,58.54620123,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.1825151,0
1,0.0,53.36338359,53.36338359,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.7672341,0
1,0.0,38.60001936,38.60001936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020330006,0
1,0.0,67.4374031,67.4374031,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.3915703,0
6,0.0,34.06160164,34.06160164,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91177083,0
1,0.0,23.24846928,23.24846928,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.06817039999999,0
1,0.0,64.22176591,64.22176591,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.1877584,0
1,1.9459101490000001,29.45106092,13.60254671,0.596753289,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,86.33274857,0
1,2.197224577,40.33675565,15.50974694,0.556554808,1,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54132364,0
1,1.9459101490000001,23.18959617,13.87358519,0.7626402590000001,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,241.896012,0
1,0.0,46.92950034,46.92950034,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.02529312,0
1,2.397895273,36.34026162,16.50810318,0.69283986,0,0,0,4,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,5.771242646,0
1,1.386294361,36.7118412,20.85968515,0.4219227,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.123992222,0
1,0.0,54.98973306,28.21764415,0.710002282,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,263.96924509999997,0
1,0.0,63.132101299999995,63.132101299999995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.8476423,0
3,1.791759469,32.38603696,19.71526352,0.604767521,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.405927899999995,0
6,1.098612289,53.51151143,33.42094456,0.30794337899999996,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218.1206652,0
1,1.386294361,22.93497604,18.91192404,0.7728172190000001,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,249.8810603,0
1,0.0,41.685968700000004,19.63312799,1.140770817,11,4,3,0,0,0,1,88,1,1,1,3,0,0,0,0,1,1,1,0,1,8.66340348,1
1,0.0,39.4661191,14.52840701,1.075461319,10,1,7,0,4,0,1,22,9,1,10,1,0,0,0,0,0,1,1,0,1,0.523475986,0
1,1.386294361,57.10061602,35.55920602,0.364812817,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,337.01665319999995,0
7,0.0,28.76386037,22.03100166,1.9696569369999999,8,1,3,0,5,2,0,13,11,0,0,1,0,0,0,1,0,0,0,0,1,99.57529836,0
5,0.0,32.85147159,32.435231800000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.70542562,1
1,1.9459101490000001,50.68035592,25.81580744,0.481640695,0,0,2,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,142.5099521,0
1,0.0,65.5523614,65.5523614,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718.7631617000001,0
1,2.079441542,58.264202600000004,30.22011864,0.490930685,3,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,381.09286299999997,0
1,0.693147181,39.11463755,22.46306658,0.238017187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13840993599999998,0
1,1.609437912,60.05749487,35.59944822,0.396385224,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,454.3246284,0
7,1.098612289,26.48049281,17.02437134,0.437350561,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.3593387,0
1,0.0,58.98973306,58.98973306,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,409.9462881,0
1,0.693147181,51.11019849,29.73435578,0.211402588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152.9574259,0
1,0.0,38.69748869,16.81040383,1.144894285,5,5,10,0,18,0,0,11,12,0,18,2,0,0,0,0,1,0,1,0,1,0.002035274,0
2,1.386294361,30.18754278,24.57841807,0.6737342940000001,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,73.18905013,0
7,1.386294361,40.72005476,30.74058864,0.522721082,0,0,1,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3.9103166660000004,0
5,0.0,29.19917864,29.19917864,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.07694256,0
1,1.386294361,44.89519967,29.74315937,0.43096989399999996,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,37.85444952,0
7,0.0,27.321013,27.321013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.45271100000002,0
1,1.098612289,29.81245722,15.62491444,0.362886858,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,79.74749815,0
1,0.693147181,19.35660507,18.76889561,0.793623436,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,375.816904,0
1,0.693147181,56.71794652,34.33538672,0.20680163699999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.1129856,0
1,0.693147181,32.27926078,19.59753593,0.270351992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41.77478868,0
1,0.0,34.67214237,34.67214237,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.56864726,0
4,1.791759469,24.53210561,19.43849136,0.905831717,0,0,2,3,0,0,0,1,2,0,2,2,0,0,0,1,0,0,0,0,0,201.9382273,0
1,0.0,42.54346338,20.36927124,0.7772517640000001,3,1,4,0,2,0,0,10,3,0,1,0,0,0,0,0,0,0,1,1,0,14.44654197,0
1,0.0,20.14010974,20.14010974,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,346.0527442,0
7,0.0,46.72375437,46.72375437,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.69878214,0
1,1.386294361,29.36892539,19.59949556,0.527793785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.86582611,0
1,1.098612289,64.66255989,28.38463378,0.23162697,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,671.8441811,0
3,0.0,48.59137577,23.05603075,1.0632815009999999,10,0,5,0,3,5,4,11,6,0,1,0,0,1,0,0,0,0,1,0,1,96.99833112,0
1,1.098612289,60.49281314,31.25199483,0.25716877,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,473.0716546,0
1,1.386294361,52.65708419,33.72758385,0.387982755,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193.61279530000002,0
7,0.0,67.07460643,67.07460643,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.702436,0
1,1.386294361,23.36481862,18.00947461,0.687054353,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,236.47624309999998,0
1,0.0,22.82546201,22.82546201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.3553674,0
1,0.0,42.16837782,15.83495386,1.047643707,5,0,8,0,0,0,0,21,1,1,10,0,0,0,0,0,0,0,0,0,1,11.73593524,0
1,0.693147181,26.95410053,14.81724846,0.27590168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.9687832,0
1,0.0,71.47433265,71.47433265,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.366146,0
7,0.693147181,23.01984942,21.88637919,0.6846312309999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.2049705,0
2,0.693147181,32.15331964,29.50019136,0.5231997629999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.4186511,0
1,0.693147181,29.45379877,19.56430074,0.303037287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.28187836,0
6,0.0,18.53798768,18.53798768,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.2264678,0
6,0.0,41.50855578,41.50855578,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6504965,0
1,0.0,30.32398132,30.32398132,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.87318577,0
6,1.9459101490000001,42.29283697,26.84731218,0.604020609,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12.60416343,0
1,0.0,54.63928816,54.63928816,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.7046088,0
1,0.693147181,37.83162218,37.45773725,0.8531488709999999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8298855009999999,0
1,0.0,37.63175907,37.63175907,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233973557,0
1,1.609437912,22.41478439,16.26699004,0.748072985,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,266.5976504,0
1,1.098612289,41.60164271,16.6561896,0.277641491,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.174109822,0
1,0.693147181,51.59479808,48.2256902,0.47841370899999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.1789264,0
1,2.3025850930000002,42.85557837,14.87200548,0.557243863,0,0,0,1,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,16.91656893,0
1,2.197224577,21.8973306,17.39660605,1.2059659459999998,1,3,2,2,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,283.763192,0
1,0.693147181,39.72895277,37.58247775,0.563751689,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972886479,0
1,1.791759469,37.29063934,18.31074606,0.500251524,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2.108197582,0
1,0.0,19.70385432,19.70385432,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.47393969999996,0
4,1.098612289,23.96440794,19.40687663,0.599893338,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,218.39504019999998,1
1,0.0,15.04306649,15.04306649,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.6680163,0
6,0.0,36.18757431,27.04812521,1.175051329,2,0,7,0,4,0,1,6,3,0,1,0,0,0,0,0,0,0,0,1,0,6.528170045,1
7,0.0,46.20123203,46.20123203,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.63115163,0
3,1.609437912,35.11859245,28.25415225,0.7131749629999999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.13345026,0
1,2.079441542,37.41820671,17.78795187,0.582501065,0,0,4,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1.754024726,0
1,0.0,28.97000193,28.97000193,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,95.50372561,0
1,0.0,42.03969884,42.03969884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87084298,0
1,0.0,28.71112711,28.71112711,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.63050229999999,0
1,0.0,45.3963039,45.3963039,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.27173977,0
1,0.693147181,47.40588638,30.50239562,0.23633668600000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.05248423,0
3,0.0,36.81587953,36.81587953,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.712262129,0
4,0.0,38.2696783,17.38809035,0.799879562,3,1,3,0,2,0,1,6,2,0,0,4,0,0,0,1,0,1,0,1,0,0.223657479,0
2,0.0,37.05066114,19.321013,0.864568102,3,2,2,0,0,0,1,6,1,0,0,0,1,0,0,0,0,0,0,1,0,2.862666218,0
1,0.693147181,44.61843214,31.05270363,0.26201967,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34.52537165,0
1,0.693147181,50.39835729,49.65353642,0.757050023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.85661519999996,0
1,1.098612289,19.15674196,13.69742221,0.556444182,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383.60594069999996,0
3,0.0,22.38466804,22.37217415,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,267.58202630000005,0
6,0.0,26.33812457,26.33812457,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.8710774,0
4,0.693147181,32.11772758,29.97125257,0.563751689,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43.88897021,0
6,0.693147181,43.78097194,16.37465574,0.187625793,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.38516464,0
1,0.0,32.96932035,32.96932035,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.33078897,0
1,0.693147181,73.81347441,51.96338552,0.20919728899999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1229.966043,0
4,0.0,33.919233399999996,33.919233399999996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.26489132,0
1,1.386294361,24.00821355,15.96424772,0.57594521,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,217.1022233,0
1,0.0,36.61886756,36.61886756,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510250903,0
6,0.0,15.55920602,15.55920602,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,537.4698811000001,0
1,0.0,64.69026542,64.69026542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.281201,0
1,0.0,69.20383632,69.20383632,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.8867539999999,0
1,0.693147181,26.12650671,16.67228759,0.309281684,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,159.165878,0
1,0.0,36.3340178,14.93497604,1.157299879,3,1,11,0,2,0,0,9,6,0,15,2,0,0,0,0,0,0,0,0,1,5.8012812060000005,0
1,0.0,38.008252500000005,38.008252500000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.53927021,0
7,0.0,52.16218765,52.16218765,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0852604,0
1,0.0,52.84325804,52.84325804,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.82848130000002,0
1,2.3025850930000002,24.74290466,16.96113218,1.012348781,3,1,5,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,195.9915451,0
1,0.0,53.33333333,53.33333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.88942059999997,0
1,1.791759469,46.71321013,23.32151989,0.452755833,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,63.53058292,0
1,0.693147181,40.13963039,14.5253134,0.193839525,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9516863869999999,0
3,2.397895273,38.06707734,30.18415871,1.06101655,2,1,6,1,3,0,0,1,4,0,3,0,0,0,0,1,0,0,1,0,0,0.456334497,0
1,1.386294361,38.01232033,17.7522245,0.375645351,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5333123320000001,0
1,1.386294361,21.41546886,18.13960269,0.837622965,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,300.229567,0
4,2.197224577,46.4363341,28.19438741,0.644793261,1,0,4,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,59.19350297,0
6,0.0,61.94113621,61.94113621,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.1719573,0
3,0.0,28.840129600000004,14.25075053,0.947653583,5,2,3,0,3,0,2,5,1,3,1,3,0,0,0,0,0,1,1,1,0,98.05897327,0
1,1.609437912,23.17352704,16.89012561,0.741076211,1,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,242.39611659999997,0
7,0.0,18.09540542,18.09540542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.3067553,0
1,0.0,15.2936345,15.2936345,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,549.8541094999999,0
1,1.791759469,31.59804649,16.97390134,0.5657009,0,1,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,51.044683299999996,0
1,0.693147181,53.44832307,52.02737851,0.6426989320000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,216.2582117,0
1,0.0,53.72758385,53.72758385,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.5496602,0
1,2.3025850930000002,39.46064339,15.00569501,0.594614019,1,1,2,1,2,0,0,6,1,0,1,2,0,0,0,0,0,1,0,0,0,0.51558245,0
3,0.0,29.94387406,14.01218537,0.9093140059999999,1,0,4,0,0,1,0,4,7,0,0,0,0,0,0,1,0,0,0,1,0,77.41762558,0
1,0.0,61.01300479,60.66465549,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.9708096,0
1,0.0,19.53730322,19.53730322,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.843528,0
1,0.693147181,49.89459274,39.86584531,0.30111813,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.3668821,0
1,2.197224577,42.66119097,17.43252221,0.552276888,1,0,3,1,3,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,15.35533405,0
1,1.098612289,34.85831622,24.92587279,0.427716868,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.08768139,0
1,0.693147181,48.12476931,43.90562879,0.437724147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.02505044,0
1,0.0,14.91485731,14.91485731,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.7614501,0
1,0.693147181,49.80698152,20.26283368,0.18094058600000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.4204788,0
1,0.693147181,72.58711791,64.16203811,0.325729792,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1145.45121,0
1,0.693147181,51.30281511,23.93598109,0.187756321,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,157.7589359,0
1,0.693147181,38.264202600000004,26.84188912,0.283725753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228866648,0
1,1.098612289,45.48117728,40.43671068,0.575222688,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.40838741,0
1,1.098612289,38.17049471,17.16567917,0.30147835100000003,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327307539,0
1,1.386294361,38.00136893,17.54448161,0.37391877100000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549427498,0
1,0.0,35.24709103,35.24709103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.21860176,0
1,0.0,31.46411286,15.11293634,0.898254815,1,3,4,2,1,0,0,10,2,1,1,0,0,0,0,0,0,0,1,1,0,52.97641424,0
6,0.0,44.20260096,16.69092954,0.700733175,1,0,3,2,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,1,0,29.81158106,0
4,1.098612289,36.55304586,27.39010115,0.443613972,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.794159129,0
1,0.0,20.09308693,20.09308693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.8044383,0
1,0.0,50.67900252,50.67900252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.4776409,0
2,1.098612289,28.64245957,14.57905544,0.364379079,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0128912,0
1,1.9459101490000001,48.13689254,21.39356605,0.465046477,0,0,3,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,88.25268172,1
1,1.098612289,42.52429843,15.26222213,0.266019189,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.30122262,0
1,0.0,38.29705681,38.29705681,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198511133,0
1,0.0,41.45644602,41.45644602,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.364945617,0
5,2.3025850930000002,57.61533196,25.88957367,0.524416558,0,0,7,2,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,356.1799102,0
7,0.693147181,21.99500995,21.794470899999997,0.912665965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,280.48186269999997,0
1,0.693147181,55.22792608,50.19729327,0.407210115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,271.76588710000004,0
1,1.9459101490000001,21.207392199999997,17.428968899999997,1.120555356,0,1,1,3,3,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,307.48360710000003,0
7,1.098612289,31.84394251,19.77002053,0.39112182799999995,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.59151239,0
1,0.693147181,20.56947296,19.08281999,0.6341506020000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,330.26264419999995,0
1,0.0,21.44284736,21.44284736,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.28153439999994,0
1,1.791759469,19.18412047,13.46271209,0.862491573,0,3,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,382.534227,0
7,2.079441542,36.92539357,30.56085555,0.974936356,0,0,4,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,3.3022490110000002,0
1,0.693147181,22.64750171,18.26621476,0.43107905700000004,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.05227560000003,0
1,1.098612289,37.86721424,35.20147109,0.738641972,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.766304949,0
2,0.0,21.97946612,12.99912747,1.184380856,3,1,2,0,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0,281.0027478,0
1,0.693147181,25.91044582,20.28792047,0.388586927,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164.66425,0
1,0.693147181,20.65318088,19.48833847,0.679652402,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,327.2271815,0
6,0.0,62.60045333,62.60045333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569.197037,0
1,1.9459101490000001,50.091718,25.43463381,0.483584058,0,2,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,128.8024183,0
