sekse,cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,delcuziv,dichtheid,vggev,vgtaak,vgboete,vgtrans,vggeweld,vgzeden,vgvermg,vgvermgng,vgvernoo,vgopium,vgverkeer,vgoverig,zvermg,zvermgng,zopium,zvernoo,zverkeer,zoverig,zzeden,dum1120,dum21plus,lft2,rec4
0,1,0.0,32.96919918,32.96919918,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.068518009,0
0,1,2.63905733,23.20602327,17.48665298,1,0.0,6,1,4,0,2,0,0,9,6,0,0,1,0,0,0,0,0,0,0,1,0,132.5927952,0
0,2,0.0,28.58042437,28.58042437,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.70565918,0
0,1,2.197224577,31.14579055,20.15102904,1,0.8166748559999999,1,0,0,2,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,12.78153458,0
0,1,2.197224577,55.55480959,13.86670567,1,0.43290396200000003,2,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,434.0510484,0
1,1,0.0,24.96919918,24.96919918,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.09601541,0
0,4,1.098612289,40.58543286,24.1051527,1,0.338252335,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39253728,1
0,1,3.7841896339999996,34.7560766,17.89524843,1,0.0,10,8,3,0,2,0,1,33,1,1,0,1,0,0,0,0,0,0,0,0,1,0.001236144,1
0,7,0.0,19.50421534,19.50421534,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.5480327,0
0,3,1.386294361,22.36172576,19.34375865,1,0.864086935,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,152.7496269,0
0,1,2.197224577,37.90006845,16.53935661,1,0.5981390839999999,0,0,2,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10.10699905,0
0,1,0.0,43.89535507,43.89535507,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.17029975,0
0,3,0.0,21.25772796,21.25772796,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.25747959999998,0
1,6,0.0,30.98336889,30.98336889,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.96927162,0
0,1,1.098612289,30.19033168,19.35224944,1,0.411030758,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20.52621029,0
0,1,2.079441542,39.64179979,18.00706391,1,0.5561107679999999,1,1,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,24.21507988,0
0,1,4.5849674789999995,35.74065835,11.827515400000001,1,0.0,19,0,1,0,13,0,4,61,25,0,2,2,0,0,0,1,0,0,0,0,1,1.0398708620000001,1
0,4,1.098612289,48.72432986,46.102669399999996,1,0.7431237340000001,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.0955503,0
0,1,1.609437912,56.74743326,31.17864476,1,0.388011073,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,485.16738499999997,0
1,1,0.0,20.08490782,20.08490782,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2127872,0
0,1,0.0,20.54771408,20.54771408,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.87970259999997,0
0,1,1.386294361,53.43068960000001,32.72279261,1,0.371750663,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,350.0555619,0
0,1,0.0,41.33607118,41.33607118,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.76025475,0
0,1,2.397895273,29.90006845,18.75975359,1,0.907580226,1,2,3,1,2,0,1,3,4,0,3,0,0,0,0,0,0,0,0,0,0,23.24058816,0
0,1,2.833213344,46.62209867,14.98973306,1,0.0,5,1,5,1,1,0,0,0,1,0,13,0,0,0,0,1,0,0,0,1,0,141.63810690000003,0
0,1,0.0,18.89664613,18.89664613,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.4075727,0
0,7,2.63905733,36.2756888,27.11507133,1,0.0,3,0,3,4,0,0,1,6,4,0,0,3,0,0,0,0,0,0,0,1,0,2.417312981,0
0,5,1.098612289,46.30527036,23.91982274,1,0.292443622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134.1972251,0
0,7,0.0,37.234770700000006,37.234770700000006,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.319456599,0
0,1,4.158883083,53.8878082,23.49897331,1,0.0,19,3,9,3,8,0,0,36,8,0,8,0,0,0,0,0,0,1,0,0,1,367.3696888,0
0,1,1.791759469,71.68678398,38.98332227,1,0.385165826,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1366.475265,0
0,1,0.0,20.91718001,20.91718001,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,190.5431759,1
1,1,4.158883083,35.67419576,22.10909163,4,0.0,14,5,3,0,1,0,3,50,8,2,0,0,0,1,0,1,1,1,0,0,1,0.908738927,0
0,1,2.7080502010000003,31.391655699999998,15.01437372,1,0.0,3,0,2,0,2,0,0,6,6,0,3,0,0,0,0,0,0,0,0,1,0,11.08398589,0
0,1,1.791759469,31.62463099,18.40980252,1,0.593081245,0,2,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,9.586991785,1
0,1,2.3025850930000002,36.6954141,13.39098851,1,0.608525209,0,0,4,2,2,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,3.898635773,0
0,1,2.890371758,42.37615269,20.31045317,1,0.0,1,2,7,0,4,1,0,3,6,0,1,1,0,0,0,0,0,0,0,1,0,58.60262168,1
0,4,2.397895273,43.12388775,18.87510166,1,0.629331903,0,2,5,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,70.60990452,0
0,2,2.079441542,40.47364819,24.81507393,1,0.648231462,1,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,33.09390729,1
0,1,0.0,32.0788739,32.0788739,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.980395787000001,0
0,1,1.098612289,38.12241013,24.06297057,1,0.364427039,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11.57015032,1
0,1,2.63905733,40.83836356,27.44621546,1,0.0,4,2,5,1,7,0,0,0,5,3,1,0,0,0,0,1,0,1,0,1,0,37.42314309,1
0,1,3.091042453,43.06365503,16.01964408,1,0.0,0,1,6,0,2,0,0,6,6,1,3,2,0,0,0,0,0,0,0,0,1,69.60126507,0
0,1,1.098612289,44.43531828,18.74004443,1,0.27371450199999997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.36957725,0
0,1,2.48490665,21.93566051,12.94908745,1,0.0,2,2,0,0,1,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,163.4628032,0
0,7,2.890371758,21.89904904,12.62902927,1,0.0,9,0,1,0,8,0,1,9,4,0,0,2,0,0,0,0,0,1,0,1,0,164.4003176,1
0,1,1.9459101490000001,27.213019399999997,19.20642425,1,0.816197583,0,2,3,1,3,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,56.36853788,0
0,6,0.693147181,16.10677618,14.95127079,1,0.681122839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.486267,0
0,1,0.693147181,65.84804928,38.73314831,1,0.18859567100000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,968.8983163999999,0
0,1,0.0,22.4476386,22.4476386,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150.6333814,0
0,7,0.693147181,47.99178645,36.30909404,1,0.280798168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,176.11595559999998,0
1,1,0.693147181,24.98015058,24.83778234,1,0.9356144909999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.88254534,0
0,1,1.386294361,43.75906913,17.57152635,1,0.332181658,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.68818009,0
0,1,2.9444389789999996,37.19917864,16.51855718,1,0.0,1,1,4,2,1,0,0,2,2,3,9,0,0,0,0,0,0,0,0,1,0,6.141776983,0
0,1,1.386294361,23.56285307,20.5897503,1,0.868951881,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,124.5024078,0
0,6,1.098612289,30.65571526,29.2073922,1,0.90381727,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,16.52587139,0
1,2,0.0,28.16782021,28.16782021,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9430876,0
1,1,2.079441542,22.64202601,13.73321992,4,0.8405012340000001,0,3,1,0,3,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,145.8996261,0
0,1,1.9459101490000001,27.71525395,14.75635238,1,0.6556166929999999,1,1,1,2,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,49.07932553,1
0,3,0.693147181,44.08885419,43.45382412,1,0.782054695,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.75823285,0
0,1,1.098612289,38.67482559,22.15195072,1,0.337840972,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.63338707,0
0,1,1.386294361,46.39698802,39.12818487,1,0.602336666,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.3306165,0
0,1,0.693147181,18.097193700000002,17.311073999999998,5,0.748246545,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,276.3482017,0
0,6,1.9459101490000001,41.99315537,31.34364949,1,0.717665175,0,0,4,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,52.88543981,0
0,7,0.693147181,30.43942505,27.98433446,1,0.53798514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.33117987,0
0,1,3.135494216,38.16290212,14.97933997,5,0.0,5,1,2,1,3,0,0,8,0,2,0,6,0,0,1,1,0,0,0,0,1,11.84725631,0
0,1,1.098612289,36.49555099,15.92586499,1,0.304504059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1493230889999997,1
0,1,0.693147181,29.67282683,28.31040054,1,0.650610198,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.48322209,0
0,7,0.0,27.75633128,27.75633128,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.50546492,1
1,1,2.833213344,26.61738535,14.20396988,1,0.0,7,0,2,0,0,0,1,9,3,1,0,2,0,0,0,0,0,0,0,1,0,65.66723758,0
0,1,1.386294361,68.50924025,47.48934067,1,0.369107577,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1141.650736,0
0,3,0.0,20.47343737,20.47343737,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.99069780000002,0
0,6,2.772588722,58.31622177,22.35364074,1,0.0,8,0,2,0,1,0,5,2,4,0,0,0,0,0,0,1,0,0,0,1,0,556.7383708,0
1,3,0.0,42.57788802,42.57788802,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.73198158,0
0,7,0.0,21.38835095,21.38835095,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.75733789999998,0
1,6,0.0,30.70751347,30.70751347,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.10741406,0
0,1,2.7080502010000003,36.47029549,14.85998815,1,0.0,3,1,2,1,6,0,0,0,2,0,4,0,0,0,0,1,1,0,0,1,0,3.0603224260000004,1
0,1,0.693147181,32.25289769,30.796379700000003,1,0.638028423,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.091123118,1
0,1,2.197224577,18.902564899999998,14.60698326,1,1.229102664,0,2,0,0,3,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,250.2202875,1
0,1,2.079441542,36.48544319,23.00068446,1,0.6951737859999999,0,2,3,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3.1135499710000003,0
0,5,0.0,48.53882551,48.53882551,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.93457450000002,0
0,1,0.0,18.086242300000002,18.086242300000002,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276.71242789999997,0
0,7,0.0,41.38809035,41.38809035,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.45119025,0
0,1,1.791759469,31.94478547,16.70910335,1,0.554944731,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7.706910516000001,0
0,5,0.0,38.11909651,38.11909651,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54761877,0
0,1,2.5649493569999997,28.949747600000002,13.2073922,1,0.0,1,1,3,0,2,0,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,33.30640503,1
0,1,1.9459101490000001,19.36755647,16.01916496,5,1.1746576340000001,3,2,1,0,2,0,1,4,4,0,0,2,0,0,0,1,0,0,0,0,0,235.7257031,0
1,1,0.693147181,45.24200212,27.7289657,1,0.232413404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6932159,0
0,1,0.693147181,23.13760989,22.58179329,1,0.801716458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.1730213,0
0,1,0.0,26.35318583,26.35318583,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.01893783,0
1,7,0.693147181,21.70058867,18.139219399999998,1,0.46822261200000004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.5289698,1
0,1,2.5649493569999997,25.45292497,19.07755698,1,0.0,1,2,3,1,5,0,1,1,5,2,0,2,0,0,0,0,0,0,0,1,0,85.89569049,0
0,1,0.693147181,35.93026979,28.56125941,1,0.34567100100000003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.462532324,0
0,4,0.693147181,33.61314571,30.93046943,1,0.521096586,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.227158932,0
0,6,0.0,54.32748286,54.32748286,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.4173947,0
0,1,3.610917913,41.00569578,16.16427105,1,0.0,5,1,7,0,1,0,0,11,5,4,9,1,0,0,0,0,0,0,0,0,1,39.49843463,0
0,6,1.386294361,32.99931554,32.11772758,1,1.262694723,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.9639142339999998,0
0,7,0.0,34.02396047,34.02396047,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485749469,0
1,1,0.0,20.09419138,20.09419138,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.9411247,1
0,1,1.098612289,18.40578992,14.41267907,1,0.632891691,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.1833966,1
0,1,0.0,55.77239099,55.77239099,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.164525,0
0,1,2.995732274,54.07296575,23.93139123,1,0.0,1,0,5,1,2,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,0,374.5017612,0
0,5,0.0,27.14049614,27.14049614,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.46279202,0
0,1,4.127134385,40.47638604,15.05463847,1,0.0,18,2,3,0,2,0,2,40,5,5,3,1,0,0,0,0,0,0,0,0,1,33.12541502,1
0,1,0.0,23.57289528,23.57289528,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2784054,0
0,1,1.609437912,24.04654346,14.65818247,1,0.620520993,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,113.94226680000001,0
0,1,1.609437912,32.50177716,25.77138946,1,0.719331962,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.924585016,0
0,1,3.17805383,26.58726899,16.27926078,1,0.0,3,1,5,3,4,0,0,2,1,2,8,1,0,0,0,0,0,1,0,0,1,66.15624235,1
0,3,0.0,48.94689428,48.94689428,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.37840780000002,0
0,1,0.693147181,19.05070252,16.24440198,4,0.512564427,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,245.55564569999999,0
0,4,1.791759469,38.3288399,20.65160849,1,0.5174027729999999,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13.01710212,0
0,2,2.197224577,25.21869451,18.00531717,1,0.9869248979999999,0,0,2,3,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,90.29224673,1
0,1,0.693147181,50.49099228,34.43011287,1,0.24210251100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.69525019999998,0
0,1,1.9459101490000001,22.47255802,18.93143252,1,1.149460027,0,1,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,150.02231640000002,0
0,5,2.079441542,35.36456996,20.27505178,1,0.659595221,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.41428814799999997,1
0,4,1.098612289,22.21505926,16.48911961,1,0.545303788,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,156.39649709999998,1
0,1,1.098612289,33.42902293,15.638603699999997,1,0.326247177,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6689922680000002,0
0,4,1.791759469,32.32467089,19.64654996,1,0.604605067,0,2,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,5.741999102,1
0,1,0.0,42.91470248,42.91470248,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13810795,1
0,1,2.197224577,22.72142368,13.24001426,1,0.8736453120000001,1,2,1,2,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,143.9878583,1
0,1,2.3025850930000002,21.53593429,15.36259738,1,1.120109912,1,3,3,0,4,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,173.8437892,1
1,1,0.0,33.35569812,33.35569812,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8638246809999999,0
0,6,0.0,27.26899384,27.26899384,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.531170200000005,0
0,1,1.609437912,31.25530459,15.56468172,1,0.489546245,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12.01047471,0
1,1,2.3025850930000002,43.75413878,30.86379192,1,0.804942224,0,0,4,2,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,81.59908191,1
0,1,2.890371758,52.03832991,21.02395619,1,0.0,3,2,2,0,7,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,299.8927634,1
0,3,2.079441542,20.04928131,15.88227242,8,1.1639368429999999,1,1,0,0,2,1,3,1,2,2,0,1,0,0,0,0,0,1,0,0,0,215.2569162,0
0,1,1.386294361,52.06297057,25.09345939,1,0.327505192,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,300.7467954,0
0,1,0.0,35.86325494,35.86325494,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304934212,0
0,1,2.397895273,18.10814511,12.81810648,3,1.260878803,4,1,1,0,1,0,4,5,2,0,1,0,1,0,0,0,0,0,0,0,0,275.9842154,0
0,1,4.043051268,32.07869369,13.31724754,4,0.0,7,1,3,0,6,0,0,33,3,3,3,4,0,1,0,0,0,1,0,0,1,6.981348066,0
0,1,2.63905733,25.3721186,13.86173854,5,0.0,1,0,1,2,4,0,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,87.4000458,1
0,1,1.098612289,23.60740357,17.59773319,1,0.534153649,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,123.51019769999999,1
0,1,0.0,24.2546617,24.2546617,5,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,109.54251609999999,1
0,1,2.772588722,43.89240982,16.55423971,1,0.0,4,0,8,1,1,0,0,2,3,0,7,0,0,0,0,0,0,0,0,1,0,84.11626642,0
0,5,1.791759469,46.60001664,18.13278576,1,0.411922334,0,1,3,1,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,141.11299,0
0,1,1.098612289,28.91397736,23.09591309,1,0.541607229,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.72055685,0
0,1,2.5649493569999997,23.35815765,16.26281466,1,0.0,1,4,4,0,2,0,0,3,8,0,2,3,0,0,0,0,0,0,0,1,0,129.1123173,0
0,1,1.386294361,34.1422348,17.53867214,1,0.41281963200000005,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.334873972,0
0,2,1.609437912,39.14402562,20.2231022,1,0.44810032899999996,0,0,3,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,19.56388311,0
0,7,0.693147181,40.16927982,39.6659822,1,0.8156005590000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29.68464912,0
1,1,1.098612289,28.17158992,25.01388094,1,0.693566254,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42.89369526,0
0,1,1.098612289,48.43400835,39.76366511,1,0.454772351,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,188.04885339999998,1
0,1,3.9702919139999997,38.52156057,19.76154644,1,0.0,11,1,8,2,3,0,0,22,7,5,8,1,0,1,0,1,0,0,0,0,1,14.44488576,1
0,1,2.7080502010000003,54.765229299999994,18.1213533,1,0.0,5,0,5,0,6,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,401.7744247,0
0,1,1.098612289,40.30451752,24.85196545,1,0.34865697700000003,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.17658618,0
0,1,0.0,37.72313002,37.72313002,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.013278434,0
1,1,1.098612289,50.92950034,32.72005476,1,0.322669252,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,262.7181491,0
0,5,1.609437912,35.56565876,23.85379639,1,0.5609516170000001,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.713587353,0
0,7,0.0,31.65457218,31.65457218,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.402475257999999,0
0,1,1.386294361,39.86185239,24.66110465,1,0.43032155200000005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.42920881,0
0,2,0.693147181,41.90309799,33.50929114,1,0.32627153600000003,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.58371271,0
0,1,0.0,28.13963039,28.13963039,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.31334352,0
0,1,3.258096538,47.62741438,21.48939083,1,0.0,2,0,7,3,1,0,0,0,5,0,15,4,0,0,0,0,0,1,0,0,1,166.5776548,0
0,1,2.079441542,19.80036603,16.42807368,1,1.265302667,0,2,1,0,3,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,222.6228641,0
0,7,0.0,23.81063256,23.81063256,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0343233,0
1,1,1.098612289,37.48543017,25.32458866,3,0.389828124,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7.642528809,0
0,1,0.0,24.98288843,24.98288843,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.82921529999999,0
0,7,2.079441542,19.04875827,15.25264985,1,1.2081045609999999,3,1,0,0,4,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,245.61658319999998,1
0,1,1.791759469,21.70841889,16.63442305,5,0.907293412,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,169.325127,0
0,1,1.386294361,22.11943481,16.04487008,1,0.651194562,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,158.79737269999998,0
0,1,0.0,34.9447561,34.9447561,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.050103598,0
0,1,3.33220451,49.3541937,19.87953457,1,0.0,6,1,7,0,1,0,0,13,2,0,4,0,0,0,0,0,0,0,0,0,1,214.1327645,0
0,7,0.693147181,23.22267226,20.21902806,1,0.499772393,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132.2096498,0
0,1,0.0,23.20381385,23.20381385,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.64368259999998,1
0,1,2.995732274,39.05564596,16.35318275,1,0.0,7,0,5,2,0,0,0,12,0,2,5,2,0,0,0,0,0,0,0,1,0,18.78986853,0
0,1,0.0,18.78118412,18.78118412,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.0751087,0
1,1,0.0,24.57494867,24.57494867,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.940689,0
0,6,1.9459101490000001,22.91307324,17.53319644,1,0.9697716390000001,0,0,3,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,139.42519240000001,0
1,1,0.0,54.53082703,54.53082703,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.43250489999997,0
1,6,0.0,43.145364,43.145364,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.97129437,0
0,1,0.0,28.08487337,28.08487337,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.03708517,0
0,1,5.056245805,41.59269951,16.16127982,1,0.0,58,0,4,0,19,0,2,102,31,0,0,18,0,0,0,1,0,1,0,0,1,47.22138431,1
