sekse,cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,delcuziv,dichtheid,dum1120,dum21plus,lft2,rec4
0,7,0.0,23.12003571,23.12003571,4,0.0,0,0,147.1028667,0
0,1,0.0,26.89358148,26.89358148,1,0.0,0,0,69.80688206,0
0,1,0.0,38.1544119,38.1544119,8,0.0,0,0,8.443552339,0
1,1,0.0,20.69848832,20.69848832,7,0.0,0,0,211.7067036,0
0,6,0.0,29.24845996,29.24845996,8,0.0,0,0,36.0020738,0
0,1,1.386294361,20.75960688,16.98288843,4,0.7924936770000001,0,0,209.9318714,0
0,1,1.386294361,36.67872031,21.17805781,5,0.42639287299999995,0,0,2.0451503580000003,1
0,1,0.0,18.253251199999998,18.253251199999998,7,0.0,0,0,288.84299489999995,0
0,1,0.0,23.36310036,23.36310036,7,0.0,0,0,141.26588069999997,0
0,1,0.0,57.20162573,19.14112515,1,0.9329761809999999,0,1,481.9338996,0
0,1,0.0,39.44879807,12.32306639,7,1.099480532,0,1,17.64138853,1
0,1,2.3025850930000002,32.08422763,20.41064942,4,0.8426973529999999,0,0,10.01345988,0
0,6,2.397895273,41.98232648,20.70362765,4,0.669969587,0,0,45.34263089,0
0,1,1.386294361,49.96338293,32.939445299999996,7,0.40797710299999995,0,0,216.523872,1
0,1,0.693147181,21.92300004,20.17312996,6,0.603036934,0,0,177.5724878,1
0,1,0.0,59.45516769,59.45516769,7,0.0,0,0,585.9563327999999,0
0,1,0.0,38.7871321,16.78576318,6,0.780166281,1,0,12.520977499999999,0
0,1,0.693147181,42.90422592,37.0139066,8,0.380960831,0,0,58.60810648,0
0,1,1.609437912,38.8245422,16.35091756,8,0.412800218,0,0,12.78712825,1
0,1,1.609437912,21.92319815,16.05475702,1,0.76313418,0,0,177.56720780000003,0
0,1,0.693147181,63.97333086,63.31501321,7,0.7765441259999999,0,0,825.1082802999999,0
0,1,1.386294361,22.99520876,17.68826112,4,0.6896853709999999,0,0,150.1464,1
1,1,0.0,27.79739904,27.79739904,4,0.0,0,0,55.52088412,0
0,1,0.0,42.71938642,42.71938642,5,0.0,0,0,55.81216011,0
1,1,0.0,46.18480493,46.18480493,7,0.0,0,0,119.59986140000001,0
1,1,0.0,39.63312799,39.63312799,4,0.0,0,0,19.22379835,0
0,1,2.3025850930000002,41.20242268,20.84204959,7,0.649107815,0,0,35.44761427,1
0,1,1.098612289,14.25279746,12.81314168,1,0.90542133,0,0,440.8251007,1
0,1,1.609437912,52.16001847,23.4770705,7,0.367093319,0,0,285.99496630000004,0
0,7,1.791759469,37.30047912,33.32739784,4,1.00270279,0,0,4.210073447,0
0,1,0.0,51.25256674,51.25256674,7,0.0,0,0,256.1259023,0
0,1,0.693147181,31.51685474,22.46954141,4,0.315482321,0,0,13.92616732,0
0,6,0.693147181,24.15879535,20.39247319,7,0.458045165,0,0,122.9844942,0
1,1,0.0,76.65221934,76.65221934,7,0.0,0,0,1714.25698,0
0,1,0.0,19.757398600000002,19.757398600000002,7,0.0,0,0,239.9783363,1
0,1,0.0,19.59878302,19.59878302,4,0.0,0,0,244.91779730000002,0
0,7,0.0,24.07392197,24.07392197,4,0.0,0,0,124.8741615,0
0,1,0.0,56.07010305,56.07010305,4,0.0,0,0,433.53362450000003,0
0,1,1.098612289,24.08761123,18.20494794,4,0.53905954,0,0,124.568402,1
0,1,0.0,18.98699521,18.98699521,5,0.0,0,0,264.4408563,1
0,1,0.693147181,47.51202069,46.84398139,7,0.774277895,0,0,150.3906831,1
0,7,0.693147181,27.35329344,19.69883641,8,0.339922637,0,0,62.33638321,0
0,1,1.9459101490000001,33.77424449,26.62015825,4,0.8578038179999999,0,0,2.1738208009999997,1
0,1,1.386294361,41.91590384,35.57238773,4,0.6391585479999999,0,0,44.45250347,1
0,7,0.0,25.3605843,25.3605843,7,0.0,0,0,97.77350267,1
0,1,0.0,24.09440474,24.09440474,7,0.0,0,0,124.416803,0
0,6,0.693147181,58.97259513,53.61038751,1,0.396456992,0,0,562.8263897999999,0
0,6,0.0,36.37236029,36.37236029,7,0.0,0,0,1.2627635259999999,1
1,6,0.0,20.3559206,20.3559206,6,0.0,0,0,221.7928758,0
0,6,1.098612289,20.03441507,15.24544563,4,0.587779411,0,0,231.4724203,1
1,1,0.0,35.02779223,35.02779223,4,0.0,0,0,0.048770547000000004,0
0,1,0.693147181,44.99945969,26.62988057,7,0.227216522,0,0,95.07862549,0
1,4,1.098612289,32.75017112,24.30116359,4,0.460067866,0,0,6.242310653,1
1,1,1.098612289,35.54277892,18.93223819,7,0.336999031,0,0,0.086521955,0
0,7,2.079441542,37.46475017,35.58136652,4,1.5581088840000001,0,0,4.911176322,0
1,1,2.079441542,50.85557837,21.61259411,1,0.481101486,0,0,243.5767509,1
0,1,0.0,31.132101300000002,31.132101300000002,8,0.0,0,0,16.94583136,0
0,1,1.386294361,19.86858316,16.73374401,5,0.851787608,0,0,236.54592599999998,1
0,1,0.0,31.67729666,31.67729666,8,0.0,0,0,12.75444165,0
0,1,0.0,38.39835729,38.39835729,5,0.0,0,0,9.92076453,1
0,1,0.0,27.08555784,12.52430112,5,1.478145293,0,1,66.63579241,1
1,1,0.693147181,41.81430904,38.90187296,4,0.505564269,0,0,43.10810486,0
0,1,0.0,33.71937029,33.71937029,7,0.0,0,0,2.338643729,0
0,1,1.098612289,40.14236824,35.28542094,8,0.584358465,0,0,23.94864683,0
0,6,0.0,54.53524983,54.53524983,4,0.0,0,0,371.9735975,0
1,1,0.0,28.42850892,28.26910275,6,0.0,0,0,46.51408941,0
0,7,0.0,59.842273399999996,40.72213486,4,0.8341584129999999,1,0,604.8471592,1
0,1,0.0,56.11981811,56.11981811,1,0.0,0,0,435.60637740000004,0
0,1,0.0,18.24503765,18.24503765,5,0.0,0,0,289.1222473,0
0,1,0.0,34.35210666,34.35210666,1,0.0,0,0,0.8037590790000001,0
0,1,0.693147181,26.35728953,23.53959151,7,0.5117987420000001,0,0,79.05598471,0
0,1,0.0,30.32359425,16.44095933,4,1.511470044,0,1,24.25600442,1
0,1,0.0,27.33470226,27.33470226,8,0.0,0,0,62.63029619,0
0,6,0.0,29.32175901,29.32175901,8,0.0,0,0,35.12783265,0
1,1,0.0,27.435911600000004,27.435911600000004,7,0.0,0,0,61.03861208,0
0,1,0.0,32.72155699,14.11904061,4,1.31699324,0,1,6.386111992000001,1
0,2,0.0,23.25318199,12.17801614,5,1.678003669,0,1,143.8908395,1
0,1,1.609437912,36.11203609,17.58101319,1,0.452550971,0,0,0.7454652820000001,1
1,1,0.693147181,33.69717811,29.0082363,7,0.419260796,0,0,2.4070115640000003,0
0,6,1.609437912,33.80971937,19.47433265,7,0.510719723,0,0,2.0704717809999997,1
0,1,1.609437912,33.9247091,20.88980151,4,0.533857338,0,0,1.7527738830000001,1
0,6,0.0,32.38246201,32.38246201,8,0.0,0,0,8.214934866,0
1,1,0.0,57.65607926,57.65607926,8,0.0,0,0,502.0936583000001,0
0,7,0.693147181,33.07077851,22.8879591,5,0.29903659899999996,0,0,4.743049178,0
0,7,0.0,50.07802875,50.07802875,6,0.0,0,0,219.910985,1
0,1,0.0,19.00068446,19.00068446,6,0.0,0,0,263.99582430000004,0
0,1,0.693147181,43.04878555,39.76228024,7,0.483001319,0,0,60.84238341,1
0,1,1.098612289,39.47476595,19.21342789,7,0.306704185,0,0,17.86020164,0
1,1,0.0,48.19986311,48.19986311,1,0.0,0,0,167.73436719999998,1
0,1,1.791759469,37.21013005,14.13167636,7,0.455691267,0,0,3.8474715589999997,1
0,2,2.197224577,33.77138946,15.19233402,1,0.639218191,0,0,2.182247808,1
0,2,2.079441542,31.19887615,21.09514031,7,0.7939889520000001,0,0,16.4005287,1
0,1,0.693147181,45.43189596,25.12303616,4,0.216630646,0,0,103.69884920000001,0
0,1,1.609437912,20.43123907,17.00479124,5,0.950609873,0,0,219.5551562,1
0,6,0.0,38.75975359,38.75975359,7,0.0,0,0,12.32796942,0
0,1,0.0,21.50722454,21.50722454,7,0.0,0,0,188.8263004,0
0,1,0.0,53.40782756,53.40782756,7,0.0,0,0,329.75635530000005,1
0,1,1.386294361,21.70568104,13.90669614,1,0.5839078870000001,0,0,183.4115416,0
0,7,0.0,24.94849751,24.94849751,4,0.0,0,0,106.0927865,0
0,1,1.386294361,37.53593429,23.54347796,7,0.447326092,0,0,5.231748237,1
0,1,0.693147181,58.44607508,34.86926762,4,0.20171456899999998,0,0,538.1213297,0
0,1,0.0,20.62062315,20.62062315,4,0.0,0,0,213.9786656,0
0,1,0.0,47.822039700000005,16.36960986,4,1.0235659940000001,0,1,158.0905617,1
0,1,0.0,39.32166128,19.06365503,4,1.2646728440000001,0,1,16.58956122,1
0,1,0.0,20.43282265,20.43282265,7,0.0,0,0,219.5082297,1
0,1,0.0,20.33460704,20.33460704,5,0.0,0,0,222.4281637,0
0,1,1.386294361,21.78098344,18.37861872,5,0.825501026,0,0,181.3775786,1
0,1,1.791759469,40.69746828,15.77523284,5,0.43918629200000003,0,0,29.68980838,0
0,1,1.791759469,35.95674662,14.26215343,4,0.46937915700000005,0,0,0.501425214,1
0,1,0.693147181,74.2132307,66.18548394,7,0.33282069,0,0,1518.239891,1
1,1,0.0,42.79644558,42.79644558,7,0.0,0,0,56.96947815,0
0,3,0.0,31.37303217,26.19290444,4,2.3455286,0,1,15.02028004,1
0,1,0.693147181,37.99041752,34.68856947,6,0.482139227,0,0,7.5173836110000005,0
0,1,1.609437912,18.34086242,14.0862423,1,0.8724877409999999,0,0,285.8726982,1
0,7,0.0,35.19909017,35.19909017,4,0.0,0,0,0.002454469,0
0,7,0.0,29.13523319,29.13523319,8,0.0,0,0,37.37365443,0
0,1,0.0,21.5687885,12.63244353,6,1.186999914,1,0,187.1381393,0
0,1,0.0,50.03569032,50.03569032,7,0.0,0,0,218.657071,0
0,7,0.0,27.72073922,16.05201916,5,1.051229762,1,0,56.66918135,1
0,1,2.197224577,41.32475464,14.89532176,8,0.540053244,0,0,36.91925693,0
0,2,0.0,25.85900068,13.11249392,4,1.572690572,0,1,88.16519076,1
0,1,1.609437912,49.75496235,43.18286026,7,0.726811458,0,0,210.43359790000002,0
0,1,0.693147181,20.67351129,18.78439425,5,0.588325174,0,0,212.4341661,1
0,1,1.791759469,38.77344285,22.42847365,7,0.536905973,0,0,12.42428606,1
0,1,1.791759469,52.89443377,21.28939774,7,0.391599979,0,0,311.37429269999996,1
0,6,0.0,40.58042437,40.58042437,1,0.0,0,0,28.4280016,0
0,1,1.386294361,29.24024641,15.30184805,4,0.448134737,0,0,36.10070673,1
0,1,1.098612289,19.13609419,15.315537300000003,8,0.6441194179999999,0,0,259.61389959999997,1
0,1,1.098612289,26.32443532,17.045859,4,0.44111163700000006,0,0,79.64130021,0
0,1,0.0,37.38301553,15.72621492,6,1.225011504,0,1,4.555589768,1
0,5,0.0,30.61190965,17.12251882,7,1.5318434890000001,0,1,21.49920131,1
0,1,2.079441542,23.25395334,14.15110018,6,0.8323902790000001,0,0,143.8723346,1
0,1,1.386294361,25.89185489,18.09183135,1,0.583873427,0,0,87.54929228,1
1,6,0.0,24.72536017,24.72536017,1,0.0,0,0,110.7392663,0
0,5,0.0,29.61645227,29.61645227,4,0.0,0,0,31.72145727,0
0,1,0.0,37.80478763,16.01435375,4,1.221414755,0,1,6.533927635,1
0,1,0.0,42.87474333,42.87474333,8,0.0,0,0,58.15756217,0
0,7,0.693147181,18.76249144,16.72826831,8,0.574085057,0,0,271.7928559,1
0,1,1.386294361,75.60848734,53.44700297,8,0.35989634200000004,0,0,1628.91786,0
0,1,0.0,44.57502747,44.57502747,7,0.0,0,0,86.98163811,0
0,1,1.098612289,23.92134164,17.41546886,5,0.5161957189999999,0,0,128.3075244,1
0,1,2.079441542,21.27479127,15.93702943,4,1.0509475990000001,0,0,195.26824630000002,1
0,1,2.3025850930000002,24.47597431,13.74812524,7,0.876016065,0,0,116.0501703,1
0,7,0.0,23.150862300000004,23.150862300000004,7,0.0,0,0,146.35605049999998,1
0,6,1.9459101490000001,36.08487337,16.43258042,7,0.539003378,0,0,0.6992983429999999,1
0,1,0.0,39.23066393,39.23066393,7,0.0,0,0,15.85657213,0
0,1,0.0,41.268322999999995,14.44250561,4,0.709316484,1,0,36.23667046,0
0,1,0.0,48.01582573,48.01582573,7,0.0,0,0,163.001216,0
0,1,0.0,61.36161885,61.36161885,8,0.0,0,0,681.8880418,0
0,1,0.693147181,19.58932238,18.35092108,4,0.6683916639999999,0,0,245.2140019,1
0,1,1.609437912,28.49263347,17.01300479,7,0.56614694,0,0,45.64352658,0
0,6,0.0,42.57943494,42.57943494,7,0.0,0,0,53.74066038,0
0,2,2.3025850930000002,36.44472587,23.16711192,7,0.79395052,0,0,1.4306386880000002,0
0,7,1.098612289,38.04517454,32.1691441,7,0.539319475,0,0,7.820645842999999,1
1,1,0.0,28.59411362,28.59411362,4,0.0,0,0,44.28262515,0
1,6,0.693147181,41.43308541,26.52656539,7,0.250733528,0,0,38.24745437,0
0,1,0.0,18.19849418,18.19849418,5,0.0,0,0,290.707226,0
0,1,0.0,21.54106443,21.54106443,7,0.0,0,0,187.89742980000003,1
0,1,0.0,31.75085558,18.05598724,4,0.9760704570000001,1,0,12.2344453,1
0,1,0.0,39.3045859,12.35691136,4,1.1029774159999999,0,1,16.45075577,1
0,2,1.609437912,19.88774812,17.99863107,4,1.176650348,0,0,235.95677740000002,1
0,1,0.0,45.24572211,45.24572211,7,0.0,0,0,99.94179517,0
0,7,0.693147181,26.76796715,26.34360027,5,0.8378939759999999,0,0,71.92168948,0
1,7,0.0,37.50174963,37.50174963,4,0.0,0,0,5.076535553,0
0,1,0.0,18.44678642,18.44678642,7,0.0,0,0,282.30204100000003,1
0,6,0.0,24.85579838,24.85579838,4,0.0,0,0,108.01100670000001,1
0,1,0.0,49.71115674,49.71115674,7,0.0,0,0,209.1645996,0
0,4,2.079441542,41.62628337,20.18069815,1,0.558449046,0,0,40.67442711,1
0,6,0.0,60.02805356,60.02805356,4,0.0,0,0,614.0196945,0
1,1,0.693147181,21.18954509,20.17076603,5,0.703810278,0,0,197.6579466,0
0,1,0.0,26.32748004,26.32748004,8,0.0,0,0,79.58696615,0
0,2,0.693147181,18.12457221,15.57772616,4,0.530980816,0,0,293.2334501,1
0,1,1.386294361,34.26550514,21.46201232,8,0.46619341,0,0,0.966539943,0
0,1,0.0,31.44035155,18.95667177,7,1.018966258,1,0,14.50300589,1
0,1,2.197224577,31.08845831,16.72472343,5,0.721600111,0,0,17.30705155,0
1,3,0.0,77.51676934,77.51676934,4,0.0,0,0,1786.5953690000001,0
1,7,1.609437912,40.74245177,32.34702107,8,0.6524866779999999,0,0,30.18204718,1
0,1,1.386294361,56.24640657,34.08091937,7,0.35986524700000005,0,0,440.9065045,0
0,6,1.098612289,53.87916686,30.64517422,7,0.287278095,0,0,347.09680019999996,0
0,1,0.0,54.44490075,54.44490075,7,0.0,0,0,368.4967044,0
0,1,1.9459101490000001,26.43245811,20.50426595,1,0.930605602,0,0,77.72493572,1
0,1,0.0,25.38099501,25.38099501,6,0.0,0,0,97.37027509999999,0
0,1,1.9459101490000001,31.53182752,18.44776089,7,0.65269696,0,0,13.81464132,1
0,7,0.693147181,36.39885026,33.29975968,6,0.493919579,0,0,1.32300027,0
0,1,0.0,42.4257358,15.37210447,4,1.100892507,0,1,51.51080782,1
0,1,0.0,41.49760438,41.49760438,7,0.0,0,0,39.04964615,0
0,1,0.693147181,24.27581888,21.32010413,7,0.502791024,0,0,120.4026447,1
0,1,0.0,18.2411845,18.2411845,5,0.0,0,0,289.25329669999996,0
0,1,0.0,60.45268801,60.45268801,7,0.0,0,0,635.2444002000001,0
1,1,0.693147181,19.58905405,18.96675444,4,0.785117159,0,0,245.22240589999998,1
0,1,0.0,18.91775113,18.91775113,7,0.0,0,0,266.6976953,0
0,5,1.098612289,39.83608253,20.79945243,7,0.315938577,0,0,21.04469526,1
0,1,0.0,25.26120073,19.50444901,5,1.439444874,1,0,99.74879891,1
0,1,1.098612289,32.05553138,21.33657544,5,0.413114594,0,0,10.19589652,0
0,7,0.0,47.594322600000005,47.594322600000005,1,0.0,0,0,152.4160574,0
0,1,1.609437912,35.9835729,18.71893598,8,0.46797696200000005,0,0,0.540136983,1
1,1,0.0,20.72553046,20.72553046,5,0.0,0,0,210.92050079999999,0
1,6,0.0,23.49338134,23.49338134,7,0.0,0,0,138.1859362,0
0,5,1.386294361,43.08792085,29.47841097,7,0.453150855,0,0,61.45443755,1
0,1,0.693147181,33.20263578,21.87816564,7,0.284849769,0,0,4.1861036810000005,0
0,1,0.0,23.74418216,23.74418216,7,0.0,0,0,132.3523839,0
0,1,1.098612289,22.32991102,14.77029492,5,0.48337908399999996,0,0,166.8933717,1
0,1,0.693147181,29.04279714,18.05858414,5,0.28886521,0,0,38.51239591,0
0,1,0.693147181,36.13704863,35.132101299999995,7,0.706233827,0,0,0.7892827440000001,0
0,1,1.098612289,39.74811773,19.63312799,4,0.307765235,0,0,20.24536486,0
1,1,0.693147181,28.91444216,21.00652857,4,0.335051836,0,0,40.12197069,0
0,7,0.693147181,22.52156057,21.36071184,6,0.680280179,0,0,161.97836669999998,0
0,6,1.098612289,30.92128679,27.27727726,1,0.656248686,0,0,18.72592326,0
1,1,0.0,46.44152702,46.44152702,7,0.0,0,0,125.28088159999999,0
0,2,0.0,31.69062286,16.24660145,4,1.437922375,0,1,12.65943453,1
0,1,0.0,65.59342916,65.59342916,8,0.0,0,0,920.8066677000002,0
0,1,0.0,35.35660507,35.35660507,8,0.0,0,0,0.011658016,0
0,6,0.0,24.99200953,24.99200953,6,0.0,0,0,105.19832029999999,0
0,1,1.386294361,61.88390052,34.18815049,4,0.323334344,0,0,709.4374879,0
0,2,0.693147181,20.08795117,19.00799259,8,0.6933821490000001,0,0,229.8462665,1
0,1,0.0,58.086242299999995,58.086242299999995,8,0.0,0,0,521.5564089,0
0,7,0.0,36.1670089,29.71624436,8,1.370766867,1,0,0.843414707,1
0,6,1.098612289,44.33123048,22.02205494,5,0.292921697,0,0,82.49358111,0
0,1,1.098612289,33.61840796,25.03147676,8,0.456746463,0,0,2.657632945,1
0,1,0.693147181,59.07734428,56.58042437,4,0.534757835,0,0,567.8074922999999,1
0,1,0.0,49.25393566,20.36217605,8,1.0665070190000001,0,1,196.14850900000002,1
0,6,1.098612289,34.19575633,28.63881262,4,0.5522863,0,0,1.108548802,1
0,6,0.0,25.42094456,25.42094456,7,0.0,0,0,96.58345564,0
0,2,0.0,32.47452943,32.47452943,1,0.0,0,0,7.695649347000001,0
0,7,1.386294361,25.74583451,21.70323104,7,0.77131756,0,0,90.30317491,0
0,5,1.098612289,52.18069815,26.13718467,7,0.27194647899999996,0,0,286.694838,0
1,1,0.0,25.54362306,25.54362306,7,0.0,0,0,94.18721358,0
0,1,0.0,18.79534565,18.79534565,4,0.0,0,0,270.71065699999997,0
0,2,0.0,40.10403833,19.41305137,3,1.25198695,0,1,23.57496312,1
1,1,0.0,27.99780503,27.99780503,5,0.0,0,0,52.57450297,0
0,1,0.0,24.91718001,24.91718001,7,0.0,0,0,106.73891609999998,1
0,1,0.0,28.61875428,28.61875428,8,0.0,0,0,43.95528886,1
1,1,1.609437912,29.29907531,23.08468334,4,0.744612167,0,0,35.39723401,1
0,4,0.0,45.62547057,18.7761807,1,0.7090175009999999,1,0,107.6787626,1
0,1,0.0,26.94045175,26.94045175,7,0.0,0,0,69.02587199,0
1,1,0.0,25.93586296,25.93586296,7,0.0,0,0,86.72768156,0
0,1,0.0,39.93976728,13.80541084,5,0.718297335,1,0,22.00674299,1
0,7,0.0,20.75838467,20.75838467,7,0.0,0,0,209.9672901,1
0,3,1.098612289,35.06795878,31.53182752,1,0.664006286,0,0,0.032643092,1
0,1,0.693147181,56.678987,41.67830253,4,0.249994653,0,0,459.26008210000003,1
0,1,0.0,43.37303217,43.37303217,7,0.0,0,0,66.00586556,0
0,4,1.9459101490000001,64.33402886,38.54072553,7,0.47321935,0,0,845.9602653,0
1,1,0.0,76.47364819,76.47364819,4,0.0,0,0,1699.501896,0
0,1,0.0,42.05253147,42.05253147,8,0.0,0,0,46.29303743,0
0,7,0.0,28.37506059,28.37506059,5,0.0,0,0,47.24599459,0
0,1,1.386294361,23.80243117,18.21379598,7,0.6747810790000001,0,0,131.0155311,0
1,1,0.693147181,38.51767061,26.97984492,5,0.282415732,0,0,10.68660837,0
0,1,0.0,51.13805362,19.38398357,4,1.0188419579999999,0,1,252.4736949,0
0,1,0.693147181,26.27993929,22.10127732,7,0.439431533,0,0,80.43746287,0
0,1,0.0,48.51471595,48.51471595,7,0.0,0,0,175.9889628,0
0,3,0.0,59.05615189,59.05615189,7,0.0,0,0,566.7979667000001,0
0,1,1.609437912,19.53182752,15.94790754,1,0.9341389529999999,0,0,247.01796749999997,1
0,1,0.0,22.48691032,22.48691032,7,0.0,0,0,162.8615601,0
0,1,1.609437912,47.40193918,17.97399042,7,0.362571495,0,0,147.70285669999998,1
0,1,1.098612289,60.26557153,49.16044424,8,0.40647170299999996,0,0,625.8472246,0
0,1,1.791759469,21.67510324,15.00441608,7,0.807361186,0,0,184.240704,1
1,1,1.386294361,42.31288631,26.83915127,6,0.426741215,0,0,49.90367803,0
0,1,0.693147181,47.90965092,47.90965092,1,1.0,0,0,160.3013806,1
0,1,2.079441542,20.83198035,15.77936129,8,1.07541812,0,0,207.8398672,1
0,1,0.0,30.7926078,16.49159239,1,1.490662521,0,1,19.85615853,1
0,7,0.0,32.83778234,32.83778234,4,0.0,0,0,5.812199806000001,0
0,1,0.693147181,20.78716499,17.98291407,7,0.512702485,0,0,209.1340503,1
0,1,2.197224577,29.66735113,15.26351814,8,0.720660291,0,0,31.15070479,1
0,6,1.098612289,57.718523399999995,33.02121834,7,0.27897880399999997,0,0,504.8959847,0
1,1,0.693147181,25.59616701,18.87427263,3,0.359863725,0,0,93.17009533,0
0,1,1.386294361,38.28813988,15.56859993,7,0.35563745700000005,0,0,9.238603438,0
0,1,1.791759469,22.72132022,13.465972,7,0.6982481540000001,0,0,156.9335598,0
0,1,1.609437912,46.37645448,20.83230664,7,0.388191125,0,0,123.82841599999999,0
0,1,1.791759469,37.68499198,17.83983573,7,0.489758999,0,0,5.9358462,0
0,1,0.693147181,22.253251199999998,18.74880219,1,0.47117166200000005,0,0,168.8799423,0
0,1,0.0,40.91170431,40.91170431,7,0.0,0,0,32.07037926,0
0,2,0.693147181,18.96340435,16.14531587,4,0.5117725710000001,0,0,265.20866490000003,1
1,1,0.693147181,27.03901437,24.56876702,7,0.536808994,0,0,67.39783426,0
1,1,0.0,20.59261883,20.59261883,1,0.0,0,0,214.79874469999996,0
0,1,0.0,18.63655031,18.63655031,8,0.0,0,0,275.9612838,0
0,1,0.0,59.83022283,33.37713895,8,0.7141154829999999,1,0,604.2545698,1
0,5,0.0,21.12251882,21.12251882,6,0.0,0,0,199.54709530000002,1
0,1,1.609437912,19.47801686,16.40879344,1,0.991457787,0,0,248.71232609999998,0
0,1,0.0,26.8830381,26.8830381,1,0.0,0,0,69.98317431,0
0,2,1.791759469,29.73853525,19.22245038,6,0.6589198239999999,0,0,30.36117472,1
1,5,0.0,33.91125922,33.91125922,4,0.0,0,0,1.7885680169999998,0
0,5,1.386294361,40.92859371,29.908282,1,0.499577376,0,0,32.26195629,0
0,7,1.098612289,54.84736482,45.86512922,4,0.44761135,0,0,384.1102978,0
0,1,0.693147181,47.06955136,45.50560106,7,0.624518343,0,0,139.7341162,1
0,1,0.0,39.69977181,39.69977181,7,0.0,0,0,19.81263876,0
0,5,0.0,45.58973411,14.48791876,8,0.660388074,1,0,106.93837679999999,1
1,1,0.693147181,44.10677618,35.26078029,4,0.318691276,0,0,78.46670463,0
0,7,0.693147181,38.58726899,23.79782037,8,0.251661348,0,0,11.14649181,0
0,1,0.0,42.84462697,18.48253986,7,0.742970419,1,0,57.69912781,1
0,1,2.3025850930000002,58.66433854,30.46680356,1,0.5551983429999999,0,0,548.2952767,0
0,1,0.0,28.75092859,15.69230997,4,0.997913029,1,0,42.22015968,1
0,6,1.609437912,47.11836474,37.94913964,7,0.62717114,0,0,140.8905369,1
0,4,0.0,57.67282683,28.46817248,4,0.6808118129999999,1,0,502.8444791,0
1,7,0.0,27.34839151,27.34839151,4,0.0,0,0,62.41381197,0
0,6,0.0,34.52386997,34.52386997,7,0.0,0,0,0.525281119,0
1,1,0.0,18.82730965,18.82730965,1,0.0,0,0,269.6598531,0
0,1,1.098612289,47.78834975,20.09343565,8,0.264005232,0,0,157.24450180000002,0
0,1,0.0,65.67562552,65.67562552,1,0.0,0,0,925.8018877999999,0
1,1,0.0,42.95651285,42.95651285,4,0.0,0,0,59.41141532,1
0,3,1.386294361,19.29841354,13.20204442,4,0.650193358,0,0,254.40949369999998,1
0,6,0.0,30.442162899999996,30.442162899999996,7,0.0,0,0,23.10215262,0
0,3,0.0,55.77909521,22.275154,1,0.992670478,0,1,421.4998879,1
0,1,1.098612289,38.37153437,31.99405421,1,0.520668103,0,0,9.752514377,0
0,1,2.197224577,42.35345074,23.44147844,7,0.633851984,0,0,50.47843831,1
0,7,1.386294361,30.16248273,27.09114381,7,0.858404527,0,0,25.86892226,1
0,1,0.0,25.80150582,25.80150582,4,0.0,0,0,89.24820771,0
0,1,0.693147181,54.52977413,36.98562628,7,0.232218363,0,0,371.7624119,0
1,3,0.0,20.23819302,20.23819302,4,0.0,0,0,225.3133016,0
0,7,0.0,32.03483579,32.03483579,4,0.0,0,0,10.32849103,0
0,7,0.0,54.50513347,54.50513347,7,0.0,0,0,370.8128191,0
0,1,1.386294361,22.90537709,15.08697309,1,0.583264618,0,0,152.3559609,0
0,1,0.0,54.14576527,54.14576527,7,0.0,0,0,357.1016165,0
0,1,0.0,22.69374753,12.98836413,1,1.1435703990000001,1,0,157.6251435,1
0,1,2.079441542,51.84538612,45.68797925,5,0.988942787,0,0,275.45222160000003,1
0,1,1.098612289,38.30332589,19.90965092,1,0.321133004,0,0,9.331150017999999,0
0,7,0.693147181,31.18959617,28.1892533,8,0.499978572,0,0,16.47577817,0
0,1,0.0,46.63107461,46.63107461,7,0.0,0,0,129.5599821,0
0,2,0.0,25.30627703,25.30627703,2,0.0,0,0,98.85043772,0
0,1,1.098612289,25.88277993,20.23570626,7,0.5485291999999999,0,0,87.71919943,1
0,1,1.098612289,48.10130048,20.72519368,1,0.265484147,0,0,165.1910672,0
0,1,1.609437912,28.41067762,22.02600958,4,0.7359774490000001,0,0,46.7576307,0
0,1,0.0,32.75017112,16.84599589,8,0.910053711,1,0,6.242310653,0
0,1,0.0,43.01437372,20.24093087,7,1.1958960140000001,0,1,60.3067324,1
0,1,0.693147181,36.46007634,29.90871619,7,0.363904485,0,0,1.467595508,1
0,5,2.079441542,45.9429899,28.10125653,8,0.6095208879999999,0,0,114.3692743,1
0,1,0.0,44.23784043,44.23784043,5,0.0,0,0,80.80585421,0
0,1,0.0,55.25203903,55.25203903,8,0.0,0,0,400.136262,0
1,1,0.0,24.91170431,24.91170431,7,0.0,0,0,106.85208999999999,0
0,6,0.0,20.64333482,20.64333482,6,0.0,0,0,213.31472819999996,0
1,1,0.0,26.72983136,26.72983136,6,0.0,0,0,72.56997758,1
1,4,1.098612289,36.56673511,31.88631014,6,0.593368632,0,0,1.7373937780000002,1
0,1,0.0,25.83983573,25.83983573,7,0.0,0,0,88.52546182,0
0,6,0.0,22.19849418,22.19849418,7,0.0,0,0,170.3061172,0
1,1,0.693147181,24.97467488,16.69281691,3,0.328233226,0,0,105.5542108,1
0,1,0.693147181,19.16769336,16.71665821,5,0.538301151,0,0,258.59661239999997,0
0,3,2.079441542,42.35806513,20.83230664,7,0.557454349,0,0,50.54402837,1
